sha256,representative_path,active_script_group,active_closure_group,active_copy_count,all_copy_count,disposition,candidate_ids,basis,measurement_method,authority,source_metadata_role,static_flags,review_depth
6aacc853625af347ca980505b6b5eb2161bacd0da513fd8d833434443f33c50d,scripts/lib/maintenance-intensity.mjs,True,False,2,2,static-no-confirmed-hotspot,,词法/路径分类，未证明性能正常,按真实调用频率与输入规模采样；有证据再扩大分析,unknown-unless-candidate-explicitly-establishes-source,library,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
6ba2858f09bdd0c1d47e1d20b809c01136ff180a3e0974e295da220e31944813,scripts/verify-context-reconciliation-scenarios,True,False,4,4,fixture-test-only,,断言/回归入口；是否启动真实环境需沿callee区分,隔离执行对应测试，区分mock/真实构建/外部资源,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
6ca558ab69ae618a387d29f3505e28e540dc312bdbbf86372a3e5fcecb07159e,scripts/verify-frontend-implementation-evidence-scenarios,True,False,5,5,fixture-test-only,,断言/回归入口；是否启动真实环境需沿callee区分,隔离执行对应测试，区分mock/真实构建/外部资源,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
6caa36c906e6b1c10e9e63c036849d4dad41137d4b3ee52ec936decadff28ea1,.agents/skills/llm-wiki/scripts/extract.mjs,True,False,8,34,static-no-confirmed-hotspot,,已核对本地manifest/wiki读取与hash，非默认Plan流转；按wiki页面/文件规模再采样,只读源码抽样核对；隔离真实输入计时；若关联候选则采用其验证设计,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
6e473f3d36cf49c95c556ef978912191f6fce39eb6d0cdbe0801e91fc6b84bba,scripts/verify-upstream-skill-source,True,False,2,2,candidate-caller,P04,命中候选函数/调用链；可能含字符串/注释，非独立瓶颈证明,沿实际调用链归因，见候选设计；不要据regex删除检查,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": true, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
70363505a005b13a01d61e72916d29e6a17a7087f8592ee8828c19e39ad70449,.agents/skills/yss-mvc-data-analysis-project-initializer/scripts/generate_project.mjs,True,False,2,8,static-no-confirmed-hotspot,,词法/路径分类，未证明性能正常,按真实调用频率与输入规模采样；有证据再扩大分析,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
710b60827bfd5127fdc4e3d9fe77e729ba0ee79a53ff4b194a329f09a8588f11,scripts/verify-lifecycle-registry,True,False,8,9,wrapper-follow-callee,,短包装/重导出入口；主要成本落在callee,计入口启动开销并追踪实际callee，保留兼容入口,unknown-unless-candidate-explicitly-establishes-source,wrapper,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
726a86004b4bb7a38a670c81dc0b1d115411732e418688b698b1f7d4d900e180,scripts/lib/strategic-handoff-zip.py,True,False,8,8,candidate-caller,P09,Python ZIP打包遍历属于交接包链，需包规模fixture,只读源码抽样核对；隔离真实输入计时；若关联候选则采用其验证设计,unknown-unless-candidate-explicitly-establishes-source,library,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
7300e80351af79bdf5ecf5efc3975f6dd187a21a3b08b729d6b5cf243f97bec8,scripts/lib/digital-human-roles.mjs,True,False,2,2,static-no-confirmed-hotspot,,词法/路径分类，未证明性能正常,按真实调用频率与输入规模采样；有证据再扩大分析,unknown-unless-candidate-explicitly-establishes-source,library,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
73c2372c73b9315ee8f99e3e140d4d9810b6e4c520384e739f9147ba470d839c,.agents/skills/yss-mvc-scaffold-generator/scripts/generate_project.test.mjs,True,False,2,8,fixture-test-only,,断言/回归入口；是否启动真实环境需沿callee区分,隔离执行对应测试，区分mock/真实构建/外部资源,unknown-unless-candidate-explicitly-establishes-source,test,"{""process_spawn"": true, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
741dac101b4ae976e52c327ce0d69b967f7ef32795fd6964cbb9790e451aa44e,submodules/yss-harness-design-agent/scripts/lib/entry-alignment.mjs,True,False,2,2,static-no-confirmed-hotspot,,词法/路径分类，未证明性能正常,按真实调用频率与输入规模采样；有证据再扩大分析,unknown-unless-candidate-explicitly-establishes-source,library,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
7457404853cdbeaefd42dcf1069c34559d28a2dbfa5a9639d8959aa6c78b3034,submodules/yss-harness-backend-agent/scripts/verify-instance-distribution-scenarios,True,False,2,2,fixture-test-only,,断言/回归入口；是否启动真实环境需沿callee区分,隔离执行对应测试，区分mock/真实构建/外部资源,unknown-unless-candidate-explicitly-establishes-source,wrapper,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
75ce78ebff9ba6a32b2ec17389b4f53167541080a83e49b36bccb7dd4d6a7cc7,submodules/yss-harness-design-agent/scripts/verify-frontend-implementation-evidence,True,False,1,2,candidate-caller,P01,命中候选函数/调用链；可能含字符串/注释，非独立瓶颈证明,沿实际调用链归因，见候选设计；不要据regex删除检查,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": true, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
76d9158cf80e8d1f5b0f66a60f3e9bd392df88234b0d96ed468cd9efee5c0c8e,scripts/verify-template-verification-scenarios,True,False,2,2,fixture-test-only,,断言/回归入口；是否启动真实环境需沿callee区分,隔离执行对应测试，区分mock/真实构建/外部资源,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
77e4b7142baaac22b6ea3d64dbf8202d1e724b6cf20611251c3bb290d7b3e511,submodules/yss-harness-dev-agent/.agents/skills/yss-skill-source-index-refresh/scripts/refresh-yss-skill-index.mjs,True,False,3,9,external-runtime-needs-input,,可能外部访问/更新入口，需具体参数与本地注入fixture,本轮不触发真实外部动作；区分cache/timeout与服务耗时,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": true, ""tree_io"": true, ""network"": true, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
7814198ab6395201f9da61e911cab14d9fe53c8f9886dc74b69ffbbbb40f61f4,submodules/yss-harness-design-agent/scripts/verify-instance-distribution,True,False,2,2,wrapper-follow-callee,,短包装/重导出入口；主要成本落在callee,计入口启动开销并追踪实际callee，保留兼容入口,unknown-unless-candidate-explicitly-establishes-source,wrapper,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
7b081288e5831a7e8dd550d302980226b0ef62d7c766531db760ea9b5551b895,.agents/skills/yss-skill-source-index-refresh/scripts/refresh-yss-skill-index.test.mjs,True,False,2,8,fixture-test-only,,断言/回归入口；是否启动真实环境需沿callee区分,隔离执行对应测试，区分mock/真实构建/外部资源,unknown-unless-candidate-explicitly-establishes-source,test,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
7baec65eff92b9daf7d76e09bda59e63f598cff34e25ea39148348df3976dada,submodules/yss-harness-dev-agent/scripts/lib/maintenance-review.mjs,True,False,4,5,candidate-caller,P01,命中候选函数/调用链；可能含字符串/注释，非独立瓶颈证明,沿实际调用链归因，见候选设计；不要据regex删除检查,unknown-unless-candidate-explicitly-establishes-source,library,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
7c5d34c5fa2e08fcd0b42e33a0f3b4685fcecf3ac88f1ed820528df8fdc46cbc,.agents/skills/archify/scripts/update-contract.mjs,True,False,6,26,external-runtime-needs-input,,可能外部访问/更新入口，需具体参数与本地注入fixture,本轮不触发真实外部动作；区分cache/timeout与服务耗时,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": true, ""tree_io"": false, ""network"": true, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
7c710d287ebc1f2d60b05651cd8fdc58fcb1afc0627e756d08cd09bffee10218,.agents/skills/yss-stage-decision/scripts/migrate-context-references.mjs,True,False,4,16,candidate-caller,P02,命中候选函数/调用链；可能含字符串/注释，非独立瓶颈证明,沿实际调用链归因，见候选设计；不要据regex删除检查,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
7c7f47b35a55754fd85468c5e1cfc467bb2e1b9dd5c683dd60172844882b1970,.agents/skills/archify/scripts/check-update.mjs,True,False,6,26,candidate-caller,P11,命中候选函数/调用链；可能含字符串/注释，非独立瓶颈证明,沿实际调用链归因，见候选设计；不要据regex删除检查,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": true, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
7cd0186d3dfec29f0f219790f4e283adb114647e47a396f8b26f9d3f8434d070,scripts/sync-strategic-handoff-tools,True,False,2,2,candidate,"P02,P09",直接引用源码已人工核对,见关联候选验证设计,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
7d7d23d09bb86ad55ff159dc648ed1f1be51649a9a503fae80a724590c0d15bd,scripts/verify-governance-release,True,False,7,8,static-no-confirmed-hotspot,,词法/路径分类，未证明性能正常,按真实调用频率与输入规模采样；有证据再扩大分析,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
7fc5f3d0a5976131cb5213695b6d47e40f2af7d33bba0df7cad6c6f91880f0bc,submodules/yss-harness-backend-agent/scripts/lib/harness-profile.mjs,True,False,1,1,static-no-confirmed-hotspot,,词法/路径分类，未证明性能正常,按真实调用频率与输入规模采样；有证据再扩大分析,unknown-unless-candidate-explicitly-establishes-source,library,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
806eafcab0e42841cb07b2e1866471d09e861614e8b77f931ad89b5ee8de7c0e,.agents/skills/yss-frontend-scaffold-generator/scripts/generate_scaffold.mjs,True,False,2,9,candidate,P12,直接引用源码已人工核对,见关联候选验证设计,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
807268998969c6900ace6a43a317c38bad602b40b057b100ea264a70d87d9829,submodules/yss-harness-design-agent/.agents/skills/yss-antdv-next-design/scripts/validate-fact-pack.mjs,True,False,2,8,static-no-confirmed-hotspot,,词法/路径分类，未证明性能正常,按真实调用频率与输入规模采样；有证据再扩大分析,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
822cf193aa3ca9af02864958d5fe8e0dffde1ae055c81b353544a50ea814bc73,scripts/capture-maintenance-candidate,True,False,2,2,wrapper-follow-callee,,短包装/重导出入口；主要成本落在callee,计入口启动开销并追踪实际callee，保留兼容入口,unknown-unless-candidate-explicitly-establishes-source,wrapper,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
